Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
United States,USA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,17.79831289,17.89633051,17.88262429,19.4705455,19.7324454,19.60298315,19.12358357,18.92108842,20.54416974,21.00472055,22.46313987,22.80273349,21.47035885,22.17480195,22.23061203,21.37433667,21.03032634,20.863127,21.55892932,22.88438583,21.81838426,21.41747268,20.73145429,20.53300442,20.00539568,19.38968134,18.72133135,18.10444253,17.92653014,19.50976424,20.08401875,20.66061825,20.44853091,20.74510647,20.59514101,20.8646437,22.78761982,25.57651653,26.05459337,25.34569953,23.91190398,22.88146398,22.61007268,22.37353566,22.41592184,22.14069966,22.16947911,22.53593598,31.69517351,30.87291231,24.49575375,
Uzbekistan,UZB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.31219582,14.25803631,15.14904293,14.96941549,15.06509283,14.33491916,14.27213208,16.32339462,16.73948164,21.01230777,,,
St. Vincent and the Grenadines,VCT,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.82652685,20.73565041,20.735368,19.8255365,19.40446431,20.68335839,20.45745879,19.66153689,21.8038171,24.35758699,24.32399686,25.69281342,24.80438788,23.79075954,24.45001754,24.15124547,23.40695527,24.73156026,,,,,,
"Venezuela, RB",VEN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.69244777,,,,,20.68114335,22.19520548,20.3252547,19.13774031,18.81594542,,,,,,,,,,20.98107719,23.24589205,22.6612002,22.74231358,21.89101992,23.03283473,24.04319645,25.55731386,26.92893802,25.62151226,27.8408806,34.03958867,34.25811978,,
World,WLD,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.79209862,,,,25.20894999,25.67276691,25.31126829,24.47831978,24.35242936,23.83993917,23.69812357,24.7454742,24.98830696,25.24662052,24.75731078,25.10076245,24.87976252,24.76056884,25.91362971,28.39337545,28.27544043,27.40092359,27.46107809,27.06249489,26.8259761,26.79898241,26.61576642,26.35100895,26.23602976,26.86189485,33.49594076,31.78322764,29.33730903,
Samoa,WSM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.80736841,28.75146954,30.73268561,28.60319568,24.98845965,24.41897153,25.95355214,26.93328866,29.80083319,35.07982479,,
Kosovo,XKX,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,15.46216704,15.08469436,16.04380756,17.61739679,18.52835145,18.85275015,19.0302166,19.26714393,17.665896,18.74135969,20.74381406,22.44800851,22.6145503,24.02842843,25.24072594,25.42864411,25.69039038,24.99479525,25.40390707,24.93517973,27.92248539,29.15355831,25.810292,26.09179379,27.01844439,25.8104576,25.67711097,25.30335128,24.43580915,24.34129205,23.68037832,24.77046716,25.60204978,25.6017227,25.84178528,26.08054185,27.17711835,29.10190337,29.57751283,31.06197345,30.36517973,31.25919057,31.90535016,33.67977875,32.1896608,33.25181248,33.99549783,34.65327546,37.79999108,34.59422114,33.61607358,
Zambia,ZMB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.60980883,16.03420236,,14.10393642,14.1723814,15.74379516,17.44586634,19.75700454,14.23541484,14.76673983,16.38394004,14.50021011,14.66885615,14.49567737,16.53224166,17.85330573,20.25623963,23.23378776,22.40868334,20.92207596,20.11071184,21.95616272,25.37223441,25.1370961,,
Zimbabwe,ZWE,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.46552881,16.12087285,19.07699211,20.21182552,,,21.80941572,25.23634685,28.41371873,10.97727965,,,,,
